Number,Station,x,y
1.1,USC00262119,38.9783,119.8914
-1.4,USC00262229,41.9897,118.6336
4.75,USC00262243,36.4381,115.36
-0.8,USC00262431,37.6064,118.0
5.55,USC00262497,36.3092,114.4256
1.35,USC00262557,37.3475,114.5411
-2.2,USC00262570,40.8603,115.7425
-8.65,USC00262708,39.5169,115.9622
-3.9,USC00262780,39.4572,118.7811
0.25,USC00263090,40.6517,119.3578
-4.45,USC00263114,41.5697,115.2111
1.35,USC00263205,39.0753,119.9411
4.2,USC00263316,35.8386,115.4278
-2.75,USC00263340,39.0056,114.2206
2.2,USC00263512,38.5156,118.6208
0.85,USC00263671,37.5581,115.2236
-0.3,USC00263957,40.6564,118.1631
-1.95,USC00263964,39.1039,116.2036
2.75,USC00264039,41.9797,115.4328
-10.55,USC00264095,40.4447,115.6581
-6.35,USC00264253,39.2036,117.0892
0.0,USC00264341,40.0633,114.6147
-5.0,USC00264349,39.4689,119.0644
-11.95,USC00264391,40.7442,115.4855
5.3,USC00264439,36.0469,115.1847
10.85,USC00264480,35.1692,114.5806
-1.1,USC00264698,40.17,118.4775
-8.3,USC00264745,38.8678,115.0167
-2.5,USC00264935,41.9953,117.72
-8.6,USC00264950,39.4136,114.7733
5.85,USC00265087,36.8239,114.0525
1.35,USC00265168,38.3878,118.1092
3.65,USC00265191,38.9547,119.7758
4.4,USC00265194,39.02,119.7089
-9.4,USC00265352,41.2781,114.1706
-14.7,USC00265371,39.3583,115.3297
-2.25,USC00265400,36.26,115.645
5.55,USC00265705,36.2347,115.1164
-12.5,USC00265722,41.0333,114.4714
1.95,USC00265818,41.5683,117.8389
6.4,USC00265846,36.5508,114.4581
1.65,USC00265880,37.2689,115.1217
3.9,USC00265890,36.2614,116.0564
-1.4,USC00266005,41.5022,117.5478
-5.25,USC00266252,37.9339,114.4522
-3.3,USC00266514,37.6467,115.7461
-1.95,USC00266746,39.0633,117.4131
5.0,USC00266791,39.5683,119.7956
-12.2,USC00267123,40.2022,115.493
-10.25,USC00267188,40.9711,115.6136
-4.45,USC00267192,40.4661,118.3047
5.85,USC00267369,35.4661,114.9217
0.0,USC00267463,37.7617,117.5658
0.55,USC00267612,38.8822,119.3511
-8.35,USC00267620,38.7839,117.1739
0.85,USC00267690,40.6764,115.745
-1.95,USC00267691,39.6372,119.7094
3.1,USC00267697,39.5558,119.7333
-8.05,USC00267750,38.0406,114.18
2.5,USC00267820,39.6253,119.8836
-5.55,USC00267908,38.4231,115.0225
3.35,USC00267953,39.9508,119.5986
5.0,USC00268186,38.7394,119.5181
-2.75,USC00268346,41.3144,116.2225
5.3,USC00268588,36.4303,114.5139
3.65,USC00268761,39.3128,119.6483
-1.95,USC00269072,41.6358,115.8008
-5.0,USC00269168,40.9386,117.7514
-2.5,USC00269229,38.9992,119.1575
-6.4,USC00270681,44.0342,-71.9486
-7.75,USC00270690,44.4536,-71.1856
-8.6,USC00270706,44.3064,-71.6575
-9.2,USC00271968,44.9542,-71.3206
0.0,USC00272174,43.1433,-70.95
-6.1,USC00272302,42.8267,-71.6261
-5.0,USC00272800,43.0303,-71.0839
-6.65,USC00272999,45.09,-71.2906
-7.25,USC00273055,42.985,-71.7961
-2.5,USC00273626,43.0211,-70.8258
-6.1,USC00273658,42.7828,-71.7986
-3.35,USC00273850,43.7053,-72.2856
-4.45,USC00274234,42.7831,-71.4147
-5.25,USC00274399,42.9389,-72.3247
-5.8,USC00274480,43.5492,-71.4644
-9.15,USC00274556,44.4958,-71.5767
-6.65,USC00275150,43.1175,-72.2003
-5.8,USC00275211,42.9892,-71.3933
-6.95,USC00275629,43.3325,-72.0792
-5.0,USC00275712,42.7914,-71.4736
-8.05,USC00275868,43.3772,-72.1811
-8.9,USC00275995,44.0561,-71.1297
-6.95,USC00276234,44.6819,-71.5858
-9.2,USC00276818,44.2581,-71.2525
-8.9,USC00278614,43.8644,-71.2664
-4.45,USC00278858,43.0739,-72.4053
-5.0,USC00279278,42.9108,-71.2019
-9.45,USC00279966,44.5067,-71.3336
-1.95,USC00280734,40.8292,-75.0833
1.1,USC00280990,39.5656,-74.2453
0.25,USC00281335,40.7436,-74.3539
2.5,USC00281351,38.9533,-74.9361
-0.25,USC00282023,40.6667,-74.3236
0.55,USC00282805,39.3831,-74.8294
-1.65,USC00283029,40.5739,-74.8817
0.25,USC00283181,40.3136,-74.2511
0.0,USC00283662,39.6442,-74.8047
3.1,USC00283704,40.7481,-74.1519
-0.8,USC00283951,40.2664,-74.5642
2.2,USC00284229,39.7994,-74.7806
2.8,USC00285728,39.9511,-74.9697
-0.55,USC00286055,40.4728,-74.4225
-0.3,USC00286864,39.9661,-75.0219
-0.8,USC00286964,40.0136,-74.8175
0.55,USC00287936,39.4872,-75.22
-0.55,USC00288173,39.8367,-75.0447
-1.65,USC00288644,41.2214,-74.6625
1.95,USC00288816,39.95,-74.2167
-1.65,USC00289363,40.4519,-74.7792
-4.45,USC00290041,36.2403,106.4278
-0.25,USC00290225,35.1317,106.4953
-0.85,USC00290231,35.0217,106.6939
-3.65,USC00290245,36.0908,106.0567
-0.8,USC00290377,35.8742,103.1819
-5.55,USC00290407,36.395,105.2853
3.35,USC00290417,31.9381,108.7689
2.5,USC00290426,31.3347,108.53
2.5,USC00290600,32.7547,104.3836
-8.35,USC00290640,34.075,107.6211
2.2,USC00290858,35.5297,104.0936
-1.1,USC00290915,34.4219,106.8325
-1.1,USC00290983,33.9114,106.3494
2.5,USC00290992,33.4594,104.4042
-8.05,USC00291063,36.6669,107.9603
1.95,USC00291138,33.8044,106.8908
-0.25,USC00291153,32.5158,104.3828
2.2,USC00291286,32.8964,107.3078
-0.3,USC00291440,33.5311,105.5947
-1.7,USC00291445,33.3433,103.6783
-0.85,USC00291450,36.7386,103.9936
0.55,USC00291469,32.3478,104.2225
0.3,USC00291515,33.6308,105.8964
-9.75,USC00291630,36.7408,105.5956
-10.0,USC00291647,36.0286,107.9106
-10.85,USC00291664,36.9178,106.5781
2.25,USC00291721,32.0439,106.4333
0.0,USC00291813,36.4661,104.9456
1.4,USC00291883,36.4594,103.1997
0.3,USC00291910,32.8339,108.5047
-0.85,USC00291918,34.9319,105.5872
-2.8,USC00291931,32.9544,105.7353
-0.8,USC00291963,34.5989,103.2161
-4.15,USC00291982,35.6414,106.3322
1.95,USC00292030,35.4072,104.1906
-2.5,USC00292095,34.1492,105.6975
1.35,USC00292100,35.2489,106.595
-3.3,USC00292250,35.0883,107.5178
0.85,USC00292365,32.2767,104.5136
1.65,USC00292436,32.2531,107.7531
5.85,USC00292510,35.1842,105.0569
-10.0,USC00292608,36.9358,107.0
-8.65,USC00292700,36.5575,105.2628
-4.7,USC00292820,36.3467,106.1878
-10.55,USC00292837,36.5928,106.73
1.65,USC00292848,33.1461,107.1842
1.95,USC00292854,33.9403,103.6572
1.95,USC00292865,32.9161,105.3381
-2.8,USC00293031,35.9989,106.0589
-3.65,USC00293060,34.8242,106.0344
-8.3,USC00293142,36.6897,108.3086
1.95,USC00293157,32.6286,107.8733
-12.8,USC00293182,34.6792,108.7231
6.7,USC00293265,32.7939,108.1514
1.4,USC00293294,34.4667,104.2319
4.15,USC00293296,34.3942,104.2503
-8.35,USC00293340,36.7381,108.3483
-8.05,USC00293428,35.5283,108.703
0.3,USC00293488,35.8917,105.4481
2.8,USC00293577,33.3217,108.8794
-5.3,USC00293682,35.1664,107.8992
-1.35,USC00293706,36.5939,103.6192
3.05,USC00293775,31.9194,108.3442
0.0,USC00294009,32.9203,107.5656
0.0,USC00294026,32.7264,103.1314
3.6,USC00294030,32.7125,103.3539
0.85,USC00294112,32.8094,104.7378
1.7,USC00294346,32.1103,103.1872
-4.15,USC00294366,35.3886,106.5439
-1.4,USC00294426,32.6161,106.7403
-2.2,USC00294742,36.9825,104.3753
-0.3,USC00294862,35.5678,105.2131
-11.35,USC00294960,36.3042,107.0542
3.05,USC00295079,32.3094,108.6531
-3.9,USC00295084,35.8644,106.3214
-1.4,USC00295150,34.7675,106.7611
-3.05,USC00295273,33.8225,108.9417
-3.35,USC00295516,35.6022,103.3644
-2.5,USC00295560,35.3364,108.4447
3.9,USC00295617,34.4278,103.625
-4.45,USC00295908,35.0128,106.045
1.65,USC00295937,35.8022,103.9439
0.85,USC00295960,32.9539,105.8225
-6.35,USC00295968,34.6242,106.3103
1.4,USC00296275,36.1839,105.0608
1.4,USC00296281,32.1664,103.425
-1.65,USC00296619,36.2994,103.7408
-2.5,USC00296687,34.6153,105.4739
-0.25,USC00296754,35.1392,106.7108
5.55,USC00296804,33.3503,105.14
-4.45,USC00296812,34.4931,107.8883
-4.2,USC00296911,35.3139,106.4769
2.75,USC00297008,34.1742,103.3519
-5.55,USC00297180,34.3447,108.4922
1.95,USC00297226,34.78,103.7492
2.8,USC00297279,36.9194,104.4325
-1.95,USC00297340,32.7047,108.7281
-2.5,USC00297477,35.2836,106.6194
-0.55,USC00297481,35.2522,106.6347
-0.85,USC00297585,35.9028,103.5272
-0.3,USC00297605,33.38,104.5419
0.85,USC00297638,35.9331,104.1375
1.1,USC00297649,33.3678,105.6611
3.9,USC00297867,35.1086,103.3283
-5.0,USC00298085,35.6194,105.9753
-5.0,USC00298088,35.6008,105.9322
5.3,USC00298107,34.9561,104.7217
1.65,USC00298127,31.8728,106.6981
1.65,USC00298501,36.3628,104.585
3.9,USC00298535,32.2822,106.7597
2.2,USC00298596,34.6033,104.3811
-6.65,USC00298668,36.3906,105.5864
-2.5,USC00298713,33.2422,103.3611
-18.05,USC00298834,35.3,108.1472
-9.7,USC00298845,36.7664,106.5536
-8.35,USC00299031,35.7992,107.1814
1.1,USC00299128,33.1353,107.2317
1.65,USC00299156,35.2006,103.6867
3.6,USC00299165,33.0719,106.0411
1.15,USC00299284,35.36,103.4433
0.0,USC00299330,35.8167,104.9244
3.9,USC00299496,35.2667,105.3572
4.45,USC00299569,32.3778,103.7986
0.55,USC00299686,32.7822,106.1758
-1.35,USC00299691,32.5617,108.3611
-1.7,USC00299806,33.3497,107.6492
3.05,USC00299851,34.4031,104.6128
-0.8,USC00300023,42.1014,-77.2344
-0.25,USC00300055,43.2633,-78.2153
-3.3,USC00300063,42.4697,-73.9267
-6.4,USC00300085,42.2797,-77.7656
-2.2,USC00300183,42.3108,-78.0231
-0.85,USC00300321,42.9328,-76.5447
-1.9,USC00300331,42.7339,-76.6592
1.65,USC00300343,42.9203,-77.7558
-3.1,USC00300364,40.9342,-72.7397
-1.1,USC00300448,42.3489,-77.3478
-1.65,USC00300668,43.8,-74.8667
-3.35,USC00300732,41.5311,-74.4803
-5.3,USC00300785,43.4361,-75.3697
1.4,USC00300889,40.9519,-72.2978
2.5,USC00300961,40.8369,-73.8494
-3.05,USC00301095,42.3167,-74.0331
-3.6,USC00301110,43.3306,-75.8417
-2.75,USC00301211,41.4725,-73.655
-1.4,USC00301309,40.8833,-73.3731
-1.1,USC00301401,44.8786,-73.3953
-2.2,USC00301413,42.0025,-76.6383
-1.95,USC00301436,42.8239,-74.7386
-3.65,USC00301595,42.6672,-74.4425
-0.55,USC00301625,42.6472,-78.7111
-1.1,USC00301708,43.3203,-73.9256
-1.65,USC00301752,42.7167,-74.9267
-3.35,USC00301787,42.1342,-77.0692
-6.95,USC00301966,44.7192,-73.7206
1.1,USC00301974,42.5647,-77.7175
-4.15,USC00302031,42.7672,-74.1711
-5.85,USC00302036,42.2533,-74.905
-2.5,USC00302047,43.2736,-75.4272
0.0,USC00302060,42.0628,-75.4264
2.2,USC00302129,41.0072,-73.8344
-3.35,USC00302169,42.0772,-74.9828
-1.95,USC00302366,42.2344,-74.1444
-2.5,USC00302610,42.0997,-76.8358
-1.35,USC00303025,42.3294,-78.4636
-0.3,USC00303033,42.4497,-79.312
-0.55,USC00303087,43.305,-76.3939
-1.65,USC00303184,42.8767,-77.0308
-5.25,USC00303284,43.3247,-73.6781
-2.2,USC00303346,44.3539,-75.5122
-0.55,USC00303773,42.7742,-77.6083
0.25,USC00303955,42.7914,-77.5133
-0.3,USC00304025,42.2475,-73.7922
-6.1,USC00304102,43.7547,-74.2756
-2.25,USC00304174,42.4492,-76.4492
-0.25,USC00304207,42.11,-79.1592
-2.2,USC00304555,44.3042,-73.9839
-4.75,USC00304731,41.8017,-74.74
-3.9,USC00304791,43.0603,-74.8686
-1.65,USC00304808,42.2472,-78.8125
-3.65,USC00304912,43.7928,-75.4828
-2.5,USC00304996,44.8417,-74.3061
-2.75,USC00305113,42.4694,-75.0106
-4.45,USC00305233,42.4422,-76.7586
-2.75,USC00305310,41.4603,-74.4489
3.35,USC00305377,40.7328,-73.6183
-1.1,USC00305426,41.7681,-74.155
-3.1,USC00305512,42.8417,-75.7264
-5.85,USC00305714,43.9708,-74.2219
0.55,USC00305840,43.0856,-78.9719
-3.3,USC00306047,43.0572,-78.8617
-3.05,USC00306085,42.5117,-75.5197
-0.25,USC00306138,40.6328,-73.6269
-1.35,USC00306164,44.7281,-75.4442
0.55,USC00306314,43.45,-76.5369
-3.05,USC00306464,42.9114,-77.9808
-1.95,USC00306538,44.5656,-73.5706
-3.65,USC00306649,42.1389,-74.0914
-2.2,USC00306774,41.3892,-74.6906
-3.85,USC00307035,41.8847,-73.8686
0.85,USC00307134,40.9625,-72.7161
-3.9,USC00307210,41.5917,-74.6142
-0.3,USC00307484,43.0411,-73.8211
0.85,USC00307633,40.9586,-73.1047
-2.75,USC00307705,42.6772,-75.5067
-3.6,USC00307842,43.2358,-77.0842
-0.55,USC00308386,43.0344,-76.1344
-1.95,USC00308600,42.7511,-73.685
-13.6,USC00308631,44.2308,-74.4383
-3.05,USC00308906,41.5514,-74.1628
0.8,USC00308910,42.7392,-78.5878
-3.35,USC00308932,42.1847,-75.1456
-1.1,USC00308944,44.1481,-74.9003
2.75,USC00308946,40.655,-73.5053
-1.1,USC00308962,42.6856,-78.2203
-0.55,USC00309000,43.9761,-75.8753
-1.4,USC00309047,42.0019,-76.525
-3.85,USC00309072,42.1172,-77.9475
-1.65,USC00309292,41.3906,-73.9608
-5.0,USC00309389,43.5575,-73.4011
-1.95,USC00309495,44.3842,-73.3819
-1.35,USC00309670,41.2664,-73.7975
1.1,USC00309690,43.25,-79.0092
3.35,USC00310090,35.3992,-80.1994
4.2,USC00310212,35.7425,-78.8369
2.2,USC00310241,36.2911,-77.9822
3.35,USC00310286,35.7083,-79.8381
6.95,USC00310356,34.6997,-76.7381
6.95,USC00310375,35.3872,-76.7764
2.5,USC00310506,36.1617,-81.8742
11.35,USC00310576,35.1311,-76.8161
-0.25,USC00310645,36.1875,-81.8742
8.9,USC00310674,35.5731,-76.5847
3.6,USC00310724,35.5044,-82.5967
3.35,USC00310982,36.2139,-81.6456
5.0,USC00311055,35.2283,-82.7358
9.45,USC00311222,34.5322,-77.8639
2.8,USC00311239,36.06,-79.4481
5.0,USC00311420,35.5453,-82.6986
3.9,USC00311535,35.72,-78.7878
8.05,USC00311606,34.9833,-76.3
3.65,USC00311677,35.9086,-79.0794
1.95,USC00311700,35.7336,-79.0033
4.15,USC00311820,35.6408,-78.4633
6.4,USC00311881,35.025,-78.2761
4.2,USC00311975,35.4111,-80.5833
4.75,USC00312102,35.0603,-83.43
3.6,USC00312200,35.3117,-83.1747
-0.3,USC00312238,36.43,-80.1789
2.5,USC00312500,35.3244,-78.6878
3.1,USC00312515,36.0425,-78.9625
6.65,USC00312635,36.0164,-76.5517
7.25,USC00312719,36.3097,-76.205
6.95,USC00312732,34.6272,-78.6114
-2.5,USC00312837,35.5408,-82.6536
3.9,USC00312993,35.9808,-78.6528
6.1,USC00313017,35.0592,-78.8589
1.95,USC00313072,36.2525,-81.9136
5.6,USC00313106,35.4267,-82.5569
1.95,USC00313152,35.3125,-81.9892
-1.95,USC00313228,35.1803,-83.3931
1.4,USC00313356,35.2672,-81.1436
2.75,USC00313625,36.0831,-79.8045
5.0,USC00313638,35.64,-77.3983
5.0,USC00313784,34.8864,-79.6925
4.15,USC00313919,36.0639,-79.3692
4.75,USC00313921,35.0533,-83.825
3.65,USC00313969,36.3489,-78.4119
-0.3,USC00313976,35.3297,-82.4492
-3.3,USC00314055,35.0564,-83.1983
5.0,USC00314063,35.9675,-79.9708
6.65,USC00314144,34.8358,-77.3031
3.05,USC00314456,36.3964,-77.4239
1.95,USC00314464,35.1836,-79.6772
2.8,USC00314496,36.4175,-81.4297
7.5,USC00314684,35.1967,-77.5433
8.6,USC00314689,35.2975,-77.5722
5.0,USC00314788,35.0967,-82.9508
5.25,USC00314860,34.7503,-79.4664
1.35,USC00314938,35.9147,-81.5375
3.65,USC00314962,36.1325,-77.1708
4.45,USC00314970,35.8456,-80.26
5.3,USC00314996,35.4606,-81.3297
9.75,USC00315116,34.0106,-78.5464
3.9,USC00315123,36.1025,-78.3042
6.7,USC00315175,34.3903,-79.0022
6.1,USC00315177,34.6269,-79.025
3.6,USC00315340,35.6847,-82.0083
4.45,USC00315356,35.8033,-82.6658
2.2,USC00315743,35.8422,-80.4978
5.0,USC00315771,34.9797,-80.5233
10.8,USC00315830,34.7336,-76.7358
0.85,USC00315838,35.7297,-81.6728
1.1,USC00315890,36.4961,-80.6522
-1.95,USC00315923,35.7586,-82.2711
0.3,USC00315996,36.4522,-77.0803
4.45,USC00316001,35.0714,-83.9683
7.75,USC00316096,34.7764,-76.8769
3.65,USC00316122,35.6811,-78.9156
0.8,USC00316256,36.1639,-81.1536
2.5,USC00316341,35.49,-83.3136
9.15,USC00316349,35.1075,-75.9872
8.6,USC00316422,34.925,-77.5114
3.35,USC00316510,36.3039,-78.6108
10.0,USC00316676,35.0556,-77.0858
1.95,USC00316686,36.1558,-80.37
6.65,USC00316805,35.2719,-82.6475
7.5,USC00316853,35.8722,-76.6592
5.0,USC00317056,34.9869,-79.2189
7.2,USC00317074,35.7294,-78.6839
7.5,USC00317079,35.7908,-78.6989
9.45,USC00317170,35.1311,-76.9153
3.35,USC00317202,36.3797,-79.6944
3.65,USC00317319,36.4789,-77.6714
2.25,USC00317344,35.3764,-83.7
3.9,USC00317346,35.2989,-83.8128
3.3,USC00317516,36.3464,-78.8858
5.0,USC00317615,35.6836,-80.4822
3.05,USC00317618,35.6967,-80.6225
6.65,USC00317656,35.5356,-79.0475
10.0,USC00317813,33.9283,-78.3894
1.95,USC00317845,35.3111,-81.5708
4.75,USC00317924,35.7608,-79.4625
1.1,USC00317994,35.5172,-78.3442
5.0,USC00318066,35.455,-77.6667
8.9,USC00318113,33.9947,-78.0078
1.95,USC00318158,36.4592,-81.1528
1.35,USC00318292,35.81,-80.8808
10.0,USC00318380,34.4478,-77.5739
4.45,USC00318492,35.4478,-83.9389
4.45,USC00318500,35.8842,-77.5386
1.65,USC00318694,36.4003,-81.3053
2.5,USC00318744,35.2058,-82.2517
8.6,USC00319026,34.7314,-77.9831
4.2,USC00318964,34.9589,-80.0775
2.2,USC00319081,35.0128,-78.0044
6.35,USC00319100,35.5525,-77.0722
1.15,USC00319123,35.7744,-83.0997
4.7,USC00319147,35.4867,-82.9681
5.55,USC00319357,34.4094,-78.7914
7.2,USC00319423,34.6606,-78.0453
5.55,USC00319440,35.8528,-77.0306
11.65,USC00319461,34.1425,-77.8789
9.45,USC00319467,34.3208,-77.9206
4.45,USC00319476,35.6939,-77.9461
1.4,USC00319555,36.1308,-81.2275
1.95,USC00319675,36.1306,-80.5481
-25.55,USC00320127,46.7253,101.505
-21.4,USC00320382,46.0406,-99.3742
-22.2,USC00320626,48.8411,-99.7514
-21.65,USC00320767,47.2947,101.8186
-19.7,USC00320817,46.8339,100.7969
-23.9,USC00320941,48.8217,100.4528
-21.4,USC00320995,46.1936,103.3714
-23.1,USC00321362,47.5089,-99.1211
-19.75,USC00321370,46.425,101.5742
-21.15,USC00321408,46.8769,-97.2328
-22.75,USC00321435,48.8625,-97.7014
-24.15,USC00321456,47.0644,101.2119
-21.95,USC00321686,47.2428,-97.6561
-28.35,USC00321766,47.405,-98.0381
-28.05,USC00321871,48.9144,103.2978
-22.5,USC00322188,46.8914,102.7792
-23.85,USC00322193,47.1944,102.8414
-24.45,USC00322304,48.0486,100.3094
-23.65,USC00322365,47.3467,102.5869
-21.65,USC00322482,46.3692,-98.7669
-24.7,USC00322525,48.4583,-98.5169
-20.3,USC00322605,46.0108,-98.5261
-26.95,USC00322695,46.6167,-97.6389
-22.75,USC00322809,47.1906,103.2247
-24.7,USC00322949,47.6456,-99.6219
-22.75,USC00323004,46.4581,101.2
-21.4,USC00323117,46.0333,-97.595
-28.05,USC00323196,48.9081,103.8056
-28.6,USC00323217,48.4583,101.5697
-23.6,USC00323287,46.1583,-98.3989
-23.65,USC00323376,47.6539,101.4197
-25.55,USC00323621,47.9217,-97.0975
-26.1,USC00323705,47.4011,103.2072
-23.6,USC00323963,48.9989,-99.3464
-29.75,USC00324013,47.8083,-99.8758
-21.1,USC00324083,46.5203,100.3478
-21.1,USC00324091,46.5917,101.8075
-22.5,USC00324102,46.9075,102.0383
-21.1,USC00324180,46.0044,102.6472
-25.0,USC00324203,47.4389,-97.0664
-17.8,USC00324418,46.8844,-98.685
-27.8,USC00324571,47.8967,102.9208
-28.05,USC00324646,48.6692,102.0975
-23.05,USC00324722,47.3714,102.7606
-20.25,USC00324937,46.3625,-98.2919
-25.0,USC00324958,48.7622,-98.3447
-20.0,USC00325186,46.0725,-97.1461
-21.1,USC00325211,46.3022,100.3258
-19.45,USC00325479,46.8128,100.9097
-24.2,USC00325638,47.8214,101.2922
-20.55,USC00325660,47.4989,-97.3514
-25.25,USC00325710,47.4825,100.4444
-20.85,USC00325730,47.5808,-98.6422
-24.45,USC00325754,46.3911,-97.2392
-23.35,USC00325813,46.9161,103.5264
-24.45,USC00325993,48.1803,101.2964
-23.1,USC00326015,46.6706,100.2294
-20.85,USC00326025,48.7603,101.5089
-23.35,USC00326158,46.3931,102.3186
-22.25,USC00326255,46.5067,-99.7692
-24.15,USC00326315,46.5406,102.8692
-23.35,USC00326365,46.8925,101.4897
-21.65,USC00326620,46.1458,-98.0919
-24.45,USC00327027,48.0356,-98.0097
-24.15,USC00327311,46.1758,101.8561
-20.85,USC00327530,46.8886,102.3192
-16.1,USC00327585,47.4914,101.3775
-23.05,USC00327655,48.6297,-99.8069
-23.6,USC00327704,48.3542,-99.9925
-25.25,USC00328276,48.3567,102.4117
-25.25,USC00328366,46.8947,-99.9483
-26.15,USC00328415,46.7153,-99.4475
-26.95,USC00328660,46.9989,102.4761
-25.55,USC00328737,48.3989,102.9181
-27.2,USC00328792,48.3706,100.3908
-22.8,USC00328812,47.2842,103.9006
-23.35,USC00328840,47.5214,100.8883
-23.6,USC00328853,47.3014,-99.9189
-22.75,USC00328872,47.455,101.1461
-22.75,USC00328913,48.6147,100.7264
-23.65,USC00328937,46.9558,-98.0203
-25.0,USC00328990,48.06,100.9414
-20.8,USC00329195,47.2981,101.03
-24.45,USC00329233,47.8039,103.2892
-17.8,USC00329246,47.6,103.2597
-26.1,USC00329333,48.9097,101.0192
-27.25,USC00329400,48.6631,103.2131
-23.6,USC00329430,48.1375,103.7372
-25.0,USC00329445,48.6061,100.2911
-22.25,USC00329455,47.1603,100.7892
-26.65,USC00329515,46.2608,-99.56
0.0,USC00330279,39.3225,-82.0994
-4.15,USC00330563,40.3536,-83.7753
-0.55,USC00330676,39.5475,-81.6283
-2.2,USC00330862,41.3831,-83.6111
-3.05,USC00331042,41.4619,-84.5272
-2.8,USC00331072,40.8125,-82.9697
-1.4,USC00331175,39.7161,-81.4642
-1.7,USC00331197,40.0111,-81.5794
-5.0,USC00331390,40.5689,-84.5369
-2.75,USC00331404,40.2914,-82.6547
-1.65,USC00331458,41.5872,-81.1914
-3.65,USC00331515,39.1547,-84.6233
-2.2,USC00331536,38.7975,-84.173
-2.8,USC00331541,41.0517,-81.9361
1.4,USC00331592,39.6103,-82.9556
-2.25,USC00331783,39.9047,-82.92
-3.35,USC00331890,40.2403,-81.8711
-1.35,USC00331905,40.3708,-81.7908
-2.2,USC00332044,40.4389,-82.3042
-5.0,USC00332067,39.7633,-84.1911
-3.05,USC00332098,41.2783,-84.3847
-6.95,USC00332160,40.4056,-81.3436
-1.65,USC00332251,41.6833,-80.6667
-4.2,USC00332485,39.7328,-84.6353
-2.75,USC00332599,41.3814,-82.0558
-7.5,USC00332651,39.3478,-84.5897
-5.25,USC00332791,41.0461,-83.6622
-6.7,USC00332928,39.5536,-84.3189
-10.55,USC00332956,40.4167,-82.5333
-2.8,USC00332976,41.3119,-83.1719
-1.65,USC00333021,40.7231,-82.8
-4.75,USC00333375,40.1033,-84.6503
1.4,USC00333500,39.6667,-80.8667
-7.25,USC00333722,41.2875,-84.7597
-4.15,USC00333758,39.2333,-83.6092
-2.75,USC00333780,41.3072,-81.0133
-3.05,USC00333874,41.2167,-83.7667
0.0,USC00334004,39.0792,-82.7064
-3.6,USC00334189,40.6486,-83.6061
2.2,USC00334403,39.7156,-82.6072
-3.3,USC00334551,40.7247,-84.1294
2.2,USC00334927,39.4086,-81.4328
-5.25,USC00334942,40.6167,-83.1333
-4.4,USC00334979,40.1939,-83.2675
-2.2,USC00335041,39.6522,-81.8561
-1.65,USC00335297,40.5375,-81.9197
-3.3,USC00335438,41.5861,-84.6233
-2.75,USC00335667,41.3817,-84.1514
-1.95,USC00335747,40.0875,-82.4128
-1.95,USC00335857,39.7331,-82.2156
1.4,USC00335939,39.3933,-81.2194
-2.2,USC00336118,41.2667,-82.6167
-1.35,USC00336389,41.7528,-81.2953
-7.5,USC00336405,40.9461,-83.9614
-3.6,USC00336465,41.1247,-84.5919
-2.5,USC00336600,39.8386,-81.9167
-7.2,USC00336650,40.1311,-84.2344
-1.15,USC00336781,38.7569,-82.8872
-3.6,USC00337693,40.2706,-84.1508
2.5,USC00337857,38.4239,-82.5931
-3.05,USC00337935,39.9736,-83.8072
0.55,USC00338025,40.3764,-80.6283
-2.5,USC00338313,41.1167,-83.1667
-3.05,USC00338534,40.8333,-83.2833
-3.35,USC00338552,40.0992,-83.7822
-3.85,USC00338609,40.8494,-84.5808
0.0,USC00338769,41.2019,-80.8106
2.75,USC00338810,38.7008,-82.4731
-3.05,USC00338822,41.5183,-84.1453
-1.65,USC00338830,39.1114,-82.9797
-2.75,USC00338951,40.1267,-82.9442
-2.75,USC00339219,39.4911,-83.82
-4.45,USC00339220,39.4217,-83.8222
-3.35,USC00339299,39.7786,-81.1008
-1.95,USC00339312,40.7833,-81.9167
-3.35,USC00339361,39.6042,-83.9072
-0.8,USC00340010,34.8083,-98.0233
0.55,USC00340027,34.7986,-96.6692
0.8,USC00340017,34.7864,-96.685
-5.25,USC00340028,36.4008,-95.3
-1.1,USC00340179,34.5903,-99.3344
3.35,USC00340180,34.5872,-99.3381
-1.4,USC00340184,34.8847,-99.2964
0.0,USC00340198,36.7081,-98.7094
0.55,USC00340224,35.0619,-98.1989
0.0,USC00340256,34.2208,-95.615
1.1,USC00340264,34.9142,-98.2922
1.65,USC00340312,34.2281,-97.2014
1.4,USC00340313,34.1922,-97.0858
2.2,USC00340338,36.0719,-99.9031
-1.4,USC00340391,34.3983,-96.14
-6.4,USC00340546,36.7619,-96.0117
-0.55,USC00340567,34.385,-94.8981
-1.4,USC00340593,36.8125,100.5308
-3.9,USC00340755,36.5297,-97.4472
-4.45,USC00340810,36.7542,-97.2544
